class_name,source_image_name,output_image_name,source_image_path,source_label_path,output_image_path,output_label_path,domain_score,normalized_domain_score,diversity_score,normalized_diversity_score,final_score,selected_rank,feature_backbone,selection_method
D00,D00_D00_longitudinal_crack_China_MotorBike_001743_prompt06_seed6677784053827628228_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001743_prompt06_seed6677784053827628228_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001743_prompt06_seed6677784053827628228_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001743_prompt06_seed6677784053827628228_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001743_prompt06_seed6677784053827628228_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001743_prompt06_seed6677784053827628228_00001_.txt,0.79381263,0.574894905090332,0.305665522813797,0.5991682410240173,0.5870316028594971,28,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000208_prompt11_seed5927970260958949096_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000208_prompt11_seed5927970260958949096_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000208_prompt11_seed5927970260958949096_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000208_prompt11_seed5927970260958949096_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000208_prompt11_seed5927970260958949096_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000208_prompt11_seed5927970260958949096_00001_.txt,0.78671944,0.4882127046585083,0.3396620452404022,0.684926450252533,0.5865695476531982,29,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000712_prompt09_seed8697572488997172652_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000712_prompt09_seed8697572488997172652_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt09_seed8697572488997172652_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt09_seed8697572488997172652_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt09_seed8697572488997172652_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt09_seed8697572488997172652_00001_.txt,0.78575385,0.47641268372535706,0.34143853187561035,0.6894077062606812,0.5829101800918579,30,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000364_prompt04_seed5487428578182555857_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000364_prompt04_seed5487428578182555857_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt04_seed5487428578182555857_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt04_seed5487428578182555857_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt04_seed5487428578182555857_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt04_seed5487428578182555857_00001_.txt,0.7644149,0.215640589594841,0.44363659620285034,0.9472082853317261,0.5814244151115417,31,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001445_prompt04_seed1672546932725368596_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001445_prompt04_seed1672546932725368596_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt04_seed1672546932725368596_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt04_seed1672546932725368596_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt04_seed1672546932725368596_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt04_seed1672546932725368596_00001_.txt,0.7992203,0.6409794688224792,0.2740575671195984,0.5194352865219116,0.580207347869873,32,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001013_prompt01_seed4878188597659547069_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001013_prompt01_seed4878188597659547069_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001013_prompt01_seed4878188597659547069_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001013_prompt01_seed4878188597659547069_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001013_prompt01_seed4878188597659547069_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001013_prompt01_seed4878188597659547069_00001_.txt,0.791272,0.5438469648361206,0.3076949417591095,0.6042875647544861,0.574067234992981,33,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000208_prompt05_seed7381407001952809149_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000208_prompt05_seed7381407001952809149_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000208_prompt05_seed7381407001952809149_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000208_prompt05_seed7381407001952809149_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000208_prompt05_seed7381407001952809149_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000208_prompt05_seed7381407001952809149_00001_.txt,0.77827895,0.38506582379341125,0.3674790859222412,0.7550965547561646,0.5700811743736267,34,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000364_prompt12_seed85953287620584527_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000364_prompt12_seed85953287620584527_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt12_seed85953287620584527_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt12_seed85953287620584527_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt12_seed85953287620584527_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000364_prompt12_seed85953287620584527_00001_.txt,0.76864475,0.2673313021659851,0.4114687740802765,0.8660630583763123,0.5666971802711487,35,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000674_prompt10_seed179000743613306580_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000674_prompt10_seed179000743613306580_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt10_seed179000743613306580_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt10_seed179000743613306580_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt10_seed179000743613306580_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt10_seed179000743613306580_00001_.txt,0.78614604,0.4812055230140686,0.32294443249702454,0.6427552700042725,0.5619803667068481,36,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001865_prompt08_seed2161265634315456482_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001865_prompt08_seed2161265634315456482_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt08_seed2161265634315456482_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt08_seed2161265634315456482_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt08_seed2161265634315456482_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt08_seed2161265634315456482_00001_.txt,0.79742044,0.6189841032028198,0.267685204744339,0.5033606290817261,0.561172366142273,37,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001013_prompt03_seed3912479125092515867_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001013_prompt03_seed3912479125092515867_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001013_prompt03_seed3912479125092515867_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001013_prompt03_seed3912479125092515867_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001013_prompt03_seed3912479125092515867_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001013_prompt03_seed3912479125092515867_00001_.txt,0.79611737,0.6030598282814026,0.26568034291267395,0.49830326437950134,0.5506815314292908,38,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000224_prompt06_seed7379856233055969821_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000224_prompt06_seed7379856233055969821_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt06_seed7379856233055969821_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt06_seed7379856233055969821_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt06_seed7379856233055969821_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt06_seed7379856233055969821_00001_.txt,0.781889,0.42918264865875244,0.33013248443603516,0.6608875393867493,0.5450351238250732,39,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001901_prompt10_seed2125737153317897229_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001901_prompt10_seed2125737153317897229_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001901_prompt10_seed2125737153317897229_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001901_prompt10_seed2125737153317897229_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001901_prompt10_seed2125737153317897229_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001901_prompt10_seed2125737153317897229_00001_.txt,0.76240206,0.19104260206222534,0.4245101809501648,0.8989607691764832,0.5450016856193542,40,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001770_prompt03_seed916480959722988051_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001770_prompt03_seed916480959722988051_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt03_seed916480959722988051_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt03_seed916480959722988051_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt03_seed916480959722988051_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001770_prompt03_seed916480959722988051_00001_.txt,0.78666437,0.487539678812027,0.30465424060821533,0.5966172218322754,0.54207843542099,41,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000623_prompt11_seed4706263469844853099_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000623_prompt11_seed4706263469844853099_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000623_prompt11_seed4706263469844853099_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000623_prompt11_seed4706263469844853099_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000623_prompt11_seed4706263469844853099_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000623_prompt11_seed4706263469844853099_00001_.txt,0.777334,0.37351781129837036,0.3471614718437195,0.7038441896438599,0.5386810302734375,42,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001865_prompt06_seed7845011754418201089_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001865_prompt06_seed7845011754418201089_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt06_seed7845011754418201089_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt06_seed7845011754418201089_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt06_seed7845011754418201089_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001865_prompt06_seed7845011754418201089_00001_.txt,0.7847455,0.46409037709236145,0.30590885877609253,0.5997820496559143,0.5319362282752991,43,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000274_prompt07_seed5516532634328762945_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000274_prompt07_seed5516532634328762945_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000274_prompt07_seed5516532634328762945_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000274_prompt07_seed5516532634328762945_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000274_prompt07_seed5516532634328762945_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000274_prompt07_seed5516532634328762945_00001_.txt,0.7617004,0.18246790766716003,0.4135757088661194,0.8713779449462891,0.5269229412078857,44,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000224_prompt04_seed1544618354269590269_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000224_prompt04_seed1544618354269590269_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt04_seed1544618354269590269_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt04_seed1544618354269590269_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt04_seed1544618354269590269_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000224_prompt04_seed1544618354269590269_00001_.txt,0.78119737,0.420730322599411,0.3153556287288666,0.6236120462417603,0.5221711993217468,45,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001313_prompt08_seed4689950010884818775_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001313_prompt08_seed4689950010884818775_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001313_prompt08_seed4689950010884818775_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001313_prompt08_seed4689950010884818775_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001313_prompt08_seed4689950010884818775_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001313_prompt08_seed4689950010884818775_00001_.txt,0.7836386,0.45056331157684326,0.3006807565689087,0.5865938663482666,0.5185785889625549,46,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000551_prompt12_seed6104663163714790175_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000551_prompt12_seed6104663163714790175_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000551_prompt12_seed6104663163714790175_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000551_prompt12_seed6104663163714790175_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000551_prompt12_seed6104663163714790175_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000551_prompt12_seed6104663163714790175_00001_.txt,0.771688,0.3045210838317871,0.3547285199165344,0.7229324579238892,0.5137267708778381,47,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000712_prompt11_seed1662571755159229520_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000712_prompt11_seed1662571755159229520_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt11_seed1662571755159229520_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt11_seed1662571755159229520_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt11_seed1662571755159229520_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000712_prompt11_seed1662571755159229520_00001_.txt,0.7760164,0.357416570186615,0.33259445428848267,0.6670979857444763,0.5122572779655457,48,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_000674_prompt11_seed1651678556440420983_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_000674_prompt11_seed1651678556440420983_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt11_seed1651678556440420983_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt11_seed1651678556440420983_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt11_seed1651678556440420983_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_000674_prompt11_seed1651678556440420983_00001_.txt,0.7854637,0.47286683320999146,0.2779903709888458,0.5293560028076172,0.5011113882064819,49,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D00,D00_D00_longitudinal_crack_China_MotorBike_001445_prompt12_seed3997780791318530465_00001_.png,D00_D00_longitudinal_crack_China_MotorBike_001445_prompt12_seed3997780791318530465_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt12_seed3997780791318530465_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D00/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt12_seed3997780791318530465_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt12_seed3997780791318530465_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D00_D00_longitudinal_crack_China_MotorBike_001445_prompt12_seed3997780791318530465_00001_.txt,0.7827478,0.4396774172782898,0.29078811407089233,0.5616390705108643,0.5006582736968994,50,lpips_alex,Greedy Farthest Point Sampling with Quality Score
