image_name,image_path,target_class,target_class_id,best_pred_class,best_pred_class_id,best_conf,matched_box_count,structure_score,structure_pass,reason,label_path
pothole_1322.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1322.jpg,D40_pothole,3,D40_pothole,3,0.351318,1,0.351318,True,pass,/root/autodl-tmp/road_damage_exp/screening/d40_images_D40_gsp_structure/labels/pothole_1322.txt
pothole_1323.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1323.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1324.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1324.jpg,D40_pothole,3,D20_alligator_crack,2,0.398926,0,0.0,False,class_mismatch,
pothole_1325.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1325.jpg,D40_pothole,3,D20_alligator_crack,2,0.477539,0,0.110474,False,low_conf,
pothole_1326.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1326.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1328.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1328.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1329.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1329.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_133.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_133.jpg,D40_pothole,3,D20_alligator_crack,2,0.058563,0,0.0,False,class_mismatch,
pothole_1330.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1330.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1331.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1331.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1332.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1332.jpg,D40_pothole,3,D20_alligator_crack,2,0.352295,0,0.0,False,class_mismatch,
pothole_1333.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1333.jpg,D40_pothole,3,D20_alligator_crack,2,0.517578,0,0.0,False,class_mismatch,
pothole_1334.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1334.jpg,D40_pothole,3,D20_alligator_crack,2,0.546875,0,0.0,False,class_mismatch,
pothole_1335.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1335.jpg,D40_pothole,3,D20_alligator_crack,2,0.643555,0,0.0,False,class_mismatch,
pothole_1337.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1337.jpg,D40_pothole,3,D20_alligator_crack,2,0.845215,0,0.172119,False,low_conf,
pothole_1338.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1338.jpg,D40_pothole,3,D20_alligator_crack,2,0.126587,0,0.0,False,class_mismatch,
pothole_1339.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1339.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_134.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_134.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1340.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1340.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1341.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1341.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1342.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1342.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1343.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1343.jpg,D40_pothole,3,D40_pothole,3,0.069275,0,0.069275,False,low_conf,
pothole_1344.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1344.jpg,D40_pothole,3,D20_alligator_crack,2,0.784668,0,0.0,False,class_mismatch,
pothole_1345.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1345.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1346.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1346.jpg,D40_pothole,3,D20_alligator_crack,2,0.666992,0,0.0,False,class_mismatch,
pothole_1347.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1347.jpg,D40_pothole,3,D40_pothole,3,0.05127,0,0.05127,False,low_conf,
pothole_135.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_135.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1350.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1350.jpg,D40_pothole,3,D20_alligator_crack,2,0.72168,0,0.0,False,class_mismatch,
pothole_1353.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1353.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1354.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1354.jpg,D40_pothole,3,D40_pothole,3,0.313965,3,0.313965,True,pass,/root/autodl-tmp/road_damage_exp/screening/d40_images_D40_gsp_structure/labels/pothole_1354.txt
pothole_1355.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1355.jpg,D40_pothole,3,D20_alligator_crack,2,0.061523,0,0.0,False,class_mismatch,
pothole_1356.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1356.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1357.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1357.jpg,D40_pothole,3,D00_longitudinal_crack,0,0.420654,0,0.0,False,class_mismatch,
pothole_1358.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1358.jpg,D40_pothole,3,D20_alligator_crack,2,0.097046,0,0.0,False,class_mismatch,
pothole_1359.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1359.jpg,D40_pothole,3,D20_alligator_crack,2,0.14856,0,0.0,False,class_mismatch,
pothole_136.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_136.jpg,D40_pothole,3,D20_alligator_crack,2,0.818359,0,0.0,False,class_mismatch,
pothole_1360.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1360.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1361.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1361.jpg,D40_pothole,3,D20_alligator_crack,2,0.888184,0,0.0,False,class_mismatch,
pothole_1362.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1362.jpg,D40_pothole,3,D20_alligator_crack,2,0.759277,0,0.0,False,class_mismatch,
pothole_1363.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1363.jpg,D40_pothole,3,D20_alligator_crack,2,0.293457,0,0.0,False,class_mismatch,
pothole_1364.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1364.jpg,D40_pothole,3,D20_alligator_crack,2,0.086182,0,0.0,False,class_mismatch,
pothole_1366.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1366.jpg,D40_pothole,3,D20_alligator_crack,2,0.113586,0,0.0,False,class_mismatch,
pothole_1367.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1367.jpg,D40_pothole,3,D00_longitudinal_crack,0,0.282959,0,0.0,False,class_mismatch,
pothole_1368.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1368.jpg,D40_pothole,3,D20_alligator_crack,2,0.141968,0,0.0,False,class_mismatch,
pothole_137.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_137.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1370.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1370.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1371.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1371.jpg,D40_pothole,3,D20_alligator_crack,2,0.167236,0,0.0,False,class_mismatch,
pothole_1372.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1372.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1373.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1373.jpg,D40_pothole,3,D20_alligator_crack,2,0.110107,0,0.0,False,class_mismatch,
pothole_1374.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1374.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1375.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1375.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1376.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1376.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1377.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1377.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1378.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1378.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1379.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1379.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_138.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_138.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1380.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1380.jpg,D40_pothole,3,D00_longitudinal_crack,0,0.473633,0,0.0,False,class_mismatch,
pothole_1381.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1381.jpg,D40_pothole,3,D00_longitudinal_crack,0,0.079468,0,0.0,False,class_mismatch,
pothole_1382.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1382.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1383.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1383.jpg,D40_pothole,3,D20_alligator_crack,2,0.568848,0,0.0,False,class_mismatch,
pothole_1384.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1384.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1386.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1386.jpg,D40_pothole,3,D40_pothole,3,0.181274,0,0.181274,False,low_conf,
pothole_1387.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1387.jpg,D40_pothole,3,D40_pothole,3,0.582031,1,0.582031,True,pass,/root/autodl-tmp/road_damage_exp/screening/d40_images_D40_gsp_structure/labels/pothole_1387.txt
pothole_139.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_139.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1391.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1391.jpg,D40_pothole,3,D20_alligator_crack,2,0.373047,1,0.286133,True,pass,/root/autodl-tmp/road_damage_exp/screening/d40_images_D40_gsp_structure/labels/pothole_1391.txt
pothole_1394.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1394.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1396.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1396.jpg,D40_pothole,3,D20_alligator_crack,2,0.532227,0,0.0,False,class_mismatch,
pothole_1397.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1397.jpg,D40_pothole,3,D20_alligator_crack,2,0.065369,0,0.0,False,class_mismatch,
pothole_1398.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1398.jpg,D40_pothole,3,D20_alligator_crack,2,0.144653,0,0.0,False,class_mismatch,
pothole_1399.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1399.jpg,D40_pothole,3,D20_alligator_crack,2,0.603027,0,0.0,False,class_mismatch,
pothole_140.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_140.jpg,D40_pothole,3,D40_pothole,3,0.072632,0,0.072632,False,low_conf,
pothole_1401.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1401.jpg,D40_pothole,3,D20_alligator_crack,2,0.602051,0,0.0,False,class_mismatch,
pothole_1403.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1403.jpg,D40_pothole,3,D20_alligator_crack,2,0.806641,0,0.0,False,class_mismatch,
pothole_1405.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1405.jpg,D40_pothole,3,D00_longitudinal_crack,0,0.125977,0,0.076965,False,low_conf,
pothole_1406.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1406.jpg,D40_pothole,3,D00_longitudinal_crack,0,0.090881,0,0.0,False,class_mismatch,
pothole_1407.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1407.jpg,D40_pothole,3,D20_alligator_crack,2,0.126343,0,0.0,False,class_mismatch,
pothole_1408.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1408.jpg,D40_pothole,3,D20_alligator_crack,2,0.315674,0,0.0,False,class_mismatch,
pothole_1409.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1409.jpg,D40_pothole,3,D20_alligator_crack,2,0.394287,0,0.0,False,class_mismatch,
pothole_1410.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1410.jpg,D40_pothole,3,D20_alligator_crack,2,0.111633,0,0.0,False,class_mismatch,
pothole_1411.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1411.jpg,D40_pothole,3,D20_alligator_crack,2,0.15918,0,0.0,False,class_mismatch,
pothole_1413.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1413.jpg,D40_pothole,3,D00_longitudinal_crack,0,0.128784,0,0.062561,False,low_conf,
pothole_1414.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1414.jpg,D40_pothole,3,D20_alligator_crack,2,0.470703,0,0.0,False,class_mismatch,
pothole_1415.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1415.jpg,D40_pothole,3,D20_alligator_crack,2,0.680176,0,0.0,False,class_mismatch,
pothole_1416.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1416.jpg,D40_pothole,3,D20_alligator_crack,2,0.889648,0,0.0,False,class_mismatch,
pothole_1417.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1417.jpg,D40_pothole,3,D20_alligator_crack,2,0.483398,0,0.0,False,class_mismatch,
pothole_1419.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1419.jpg,D40_pothole,3,D20_alligator_crack,2,0.65332,0,0.097412,False,low_conf,
pothole_1421.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1421.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1423.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1423.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1424.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1424.jpg,D40_pothole,3,D20_alligator_crack,2,0.445557,0,0.10376,False,low_conf,
pothole_1425.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1425.jpg,D40_pothole,3,D40_pothole,3,0.055206,0,0.055206,False,low_conf,
pothole_1426.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1426.jpg,D40_pothole,3,D20_alligator_crack,2,0.150024,0,0.0,False,class_mismatch,
pothole_1428.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1428.jpg,D40_pothole,3,D20_alligator_crack,2,0.59375,0,0.0,False,class_mismatch,
pothole_1429.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1429.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_143.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_143.jpg,D40_pothole,3,D20_alligator_crack,2,0.650391,0,0.0,False,class_mismatch,
pothole_1430.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1430.jpg,D40_pothole,3,D20_alligator_crack,2,0.545898,0,0.0,False,class_mismatch,
pothole_1431.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1431.jpg,D40_pothole,3,D20_alligator_crack,2,0.475586,0,0.0,False,class_mismatch,
pothole_1432.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1432.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1433.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1433.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1435.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1435.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1436.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1436.jpg,D40_pothole,3,D20_alligator_crack,2,0.629883,0,0.0,False,class_mismatch,
pothole_1438.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1438.jpg,D40_pothole,3,D20_alligator_crack,2,0.734863,0,0.0,False,class_mismatch,
pothole_1439.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1439.jpg,D40_pothole,3,D00_longitudinal_crack,0,0.127686,0,0.056458,False,low_conf,
pothole_1440.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1440.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1441.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1441.jpg,D40_pothole,3,D20_alligator_crack,2,0.703125,0,0.0,False,class_mismatch,
pothole_1443.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1443.jpg,D40_pothole,3,D40_pothole,3,0.339844,1,0.339844,True,pass,/root/autodl-tmp/road_damage_exp/screening/d40_images_D40_gsp_structure/labels/pothole_1443.txt
pothole_1444.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1444.jpg,D40_pothole,3,D20_alligator_crack,2,0.23938,0,0.0,False,class_mismatch,
pothole_1445.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1445.jpg,D40_pothole,3,D20_alligator_crack,2,0.610352,0,0.0,False,class_mismatch,
pothole_1447.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1447.jpg,D40_pothole,3,D20_alligator_crack,2,0.169922,0,0.0,False,class_mismatch,
pothole_1448.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1448.jpg,D40_pothole,3,D20_alligator_crack,2,0.635254,0,0.0,False,class_mismatch,
pothole_1449.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1449.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1450.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1450.jpg,D40_pothole,3,D20_alligator_crack,2,0.493164,0,0.0,False,class_mismatch,
pothole_1451.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1451.jpg,D40_pothole,3,D20_alligator_crack,2,0.420654,0,0.0,False,class_mismatch,
pothole_1452.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1452.jpg,D40_pothole,3,D20_alligator_crack,2,0.510742,0,0.0,False,class_mismatch,
pothole_1454.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1454.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1456.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1456.jpg,D40_pothole,3,D20_alligator_crack,2,0.722656,0,0.0,False,class_mismatch,
pothole_1458.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1458.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_146.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_146.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1460.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1460.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1462.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1462.jpg,D40_pothole,3,D20_alligator_crack,2,0.39502,0,0.163452,False,low_conf,
pothole_1463.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1463.jpg,D40_pothole,3,D20_alligator_crack,2,0.248047,0,0.0,False,class_mismatch,
pothole_1464.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1464.jpg,D40_pothole,3,D20_alligator_crack,2,0.692871,0,0.0,False,class_mismatch,
pothole_1465.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1465.jpg,D40_pothole,3,D20_alligator_crack,2,0.568848,0,0.0,False,class_mismatch,
pothole_1466.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1466.jpg,D40_pothole,3,D40_pothole,3,0.300781,1,0.300781,True,pass,/root/autodl-tmp/road_damage_exp/screening/d40_images_D40_gsp_structure/labels/pothole_1466.txt
pothole_1467.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1467.jpg,D40_pothole,3,D20_alligator_crack,2,0.566895,0,0.0,False,class_mismatch,
pothole_1468.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1468.jpg,D40_pothole,3,D20_alligator_crack,2,0.318359,0,0.0,False,class_mismatch,
pothole_1469.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1469.jpg,D40_pothole,3,D20_alligator_crack,2,0.799316,0,0.0,False,class_mismatch,
pothole_147.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_147.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1470.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1470.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1471.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1471.jpg,D40_pothole,3,D20_alligator_crack,2,0.367432,0,0.0,False,class_mismatch,
pothole_1472.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1472.jpg,D40_pothole,3,D20_alligator_crack,2,0.488281,0,0.0,False,class_mismatch,
pothole_1473.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1473.jpg,D40_pothole,3,D20_alligator_crack,2,0.44165,0,0.0,False,class_mismatch,
pothole_1474.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1474.jpg,D40_pothole,3,D20_alligator_crack,2,0.330322,0,0.0,False,class_mismatch,
pothole_1475.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1475.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1476.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1476.jpg,D40_pothole,3,D00_longitudinal_crack,0,0.069519,0,0.0,False,class_mismatch,
pothole_1477.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1477.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1478.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1478.jpg,D40_pothole,3,D20_alligator_crack,2,0.054199,0,0.0,False,class_mismatch,
pothole_1479.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1479.jpg,D40_pothole,3,D20_alligator_crack,2,0.101562,0,0.0,False,class_mismatch,
pothole_148.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_148.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1480.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1480.jpg,D40_pothole,3,D20_alligator_crack,2,0.656738,0,0.0,False,class_mismatch,
pothole_1481.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1481.jpg,D40_pothole,3,D20_alligator_crack,2,0.839844,0,0.0,False,class_mismatch,
pothole_1482.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1482.jpg,D40_pothole,3,D20_alligator_crack,2,0.182373,0,0.0,False,class_mismatch,
pothole_1485.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1485.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
pothole_1489.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_1489.jpg,D40_pothole,3,D20_alligator_crack,2,0.181885,0,0.0,False,class_mismatch,
pothole_149.jpg,/root/autodl-tmp/road_damage_exp/generated_candidates/images_D40_gsp/pothole_149.jpg,D40_pothole,3,,,0.0,0,0.0,False,no_detection,
